Protein name,Simulation abundance,Average degree,Average free proteins
Q6ZQF0,39,12.512544802867383,5.333333333333333
Q5XPI3,101,0.4157303370786517,87.33333333333333
O70456,136,0.20293398533007334,109.33333333333333
Q9R1Z8,397,0.08068459657701711,376.0
Q61792,461,0.5102432778489117,303.6666666666667
Q80U93,35,2.159235668789809,16.666666666666668
Q5FWH6,148,0.8315946348733234,113.0
Q9Z2G0,120,6.172118772018118,6.0
Q5SWD9,74,1.911620294599018,39.666666666666664
P62996,123,0.13164556962025317,114.33333333333333
P61620,288,0.5600691443388073,225.0
P14733,423,0.24337866857551896,352.3333333333333
P25444,682,0.13100634632819583,639.0
Q9CYI4,349,0.5153906866614049,251.33333333333334
P63017,2291,3.2772651510550572,167.66666666666666
Q5SV80,194,3.3840399002493764,20.0
O35551,51,0.0718954248366013,47.333333333333336
Q99KV1,194,1.5871632329635499,93.0
Q6GSS7,485,3.5981414160868623,15.666666666666666
Q3UW68,58,0.22916666666666666,54.666666666666664
Q3U5C7,52,5.94646591384358,7.0
Q9JLV1,346,2.0582993890020367,140.33333333333334
Q9JLV5,307,5.214428182877866,14.0
Q9D051,833,2.6005739819086715,102.33333333333333
Q9Z1K5,199,3.4770749447980256,15.666666666666666
Q9WTX6,416,1.6369741958289148,161.33333333333334
Q07113,81,14.148876404494382,2.0
Q3UDK1,209,0.019138755980861243,205.0
Q9JLM9,112,6.128447395301328,6.666666666666667
P58854,99,0.06514657980456026,95.66666666666667
Q68FM7,77,6.80822391154112,10.666666666666666
P42208,157,0.8217391304347826,117.0
Q8R5C5,329,0.21357466063348415,289.6666666666667
P09055,107,7.133605600933489,0.6666666666666666
Q9Z1D1,254,0.17266187050359713,230.0
Q61103,107,0.028037383177570093,104.0
Q3UHD6,194,4.423536351570565,8.666666666666666
P22366,123,4.159587233021358,16.0
Q9CQN1,690,2.5855391202802647,100.0
O54915,72,0.4307692307692308,65.33333333333333
Q9R0K7,88,0.041666666666666664,84.33333333333333
P11881,221,4.532569245463228,78.0
P35700,816,2.7707829781000513,143.0
P39429,410,1.141914191419142,309.6666666666667
Q5SRY7,157,0.05307855626326964,148.66666666666666
P03995,71,0.5682656826568265,61.666666666666664
Q9EQP2,358,1.1780055917986954,206.0
P21619,518,0.30349099099099097,412.3333333333333
Q00560,50,0.05333333333333334,47.333333333333336
O54833,79,1.7516339869281046,42.666666666666664
Q924Z4,336,1.215359828141783,187.0
P05132,112,1.0039292730844793,64.0
P26231,940,2.5257771293906406,533.0
Q6VN19,204,3.426746285238161,18.333333333333332
Q99KP6,225,0.29426751592356687,184.66666666666666
P70335,40,0.025,39.0
P70336,40,0.6307692307692307,23.333333333333332
P43276,106,0.12941176470588237,98.66666666666667
Q91XD4,1012,4.732677354038492,1.6666666666666667
P55200,64,0.135678391959799,58.0
Q9Z2H2,68,4.0789605197401295,14.333333333333334
Q6DID3,60,0.02197802197802198,59.333333333333336
Q08879,99,20.57328544552762,1.6666666666666667
Q06185,1010,0.43005181347150256,733.3333333333334
Q3UYV9,105,3.087896916705016,27.0
O09044,234,0.12976022566995768,210.33333333333334
Q8BMF4,747,3.7330985364326525,14.0
Q63ZW7,62,20.38974749673487,3.3333333333333335
P47757,1239,1.9317088312897719,952.6666666666666
P26369,679,2.6742970705137643,70.0
Q6WKZ8,237,0.8426862925482981,174.33333333333334
Q9CRA5,123,0.08311688311688312,117.66666666666667
Q7TME0,55,0.10059171597633136,50.666666666666664
P70297,320,5.454707102637558,3.6666666666666665
Q7TMB8,205,0.1849624060150376,182.0
Q9Z2U0,597,2.569244135534318,91.0
P20491,230,2.0706476030277545,95.33333333333333
Q8BFY9,229,2.293030794165316,65.66666666666667
Q8CH18,88,0.8366336633663366,68.66666666666667
Q80YE7,186,0.02867383512544803,180.66666666666666
Q9QXE7,67,15.80349009168885,2.3333333333333335
Q91X51,74,0.7951070336391437,57.666666666666664
Q8VDQ8,77,0.13692946058091288,70.66666666666667
Q8R2N2,129,12.153461605533918,3.3333333333333335
Q99NH0,75,20.895526960784313,3.3333333333333335
P63038,1649,0.9654027830971531,777.0
P08249,561,2.1079727285376375,242.33333333333334
Q91W39,140,0.06190476190476191,131.33333333333334
Q99JI4,774,0.9367336929867582,466.0
Q9CQD1,104,3.2276605298607994,23.666666666666668
Q9QXS6,406,0.40656396517079707,337.3333333333333
Q91WM3,70,9.902344756506055,4.666666666666667
Q99LT0,369,0.20728744939271254,326.3333333333333
P11531,151,0.9606060606060606,104.66666666666667
O09110,255,0.9123376623376623,186.0
Q9Z1A1,369,1.2918046357615893,188.33333333333334
Q8VEK3,837,3.9516874557008803,13.333333333333334
Q8QZY9,251,1.1784005468215994,153.0
Q8R1I1,489,0.23783783783783785,423.0
Q8BHD8,79,0.11155378486055777,74.33333333333333
Q61081,76,6.154923112233188,9.333333333333334
P80318,753,0.14918105356352368,640.6666666666666
Q9QZZ4,57,9.32828179397911,5.0
Q8C0J2,106,0.7757575757575758,79.0
Q8BX09,114,6.222545708629323,8.0
Q9EQ06,641,1.2820989087531924,321.6666666666667
Q91VN0,38,0.12280701754385964,33.333333333333336
P97494,630,0.0656084656084656,588.6666666666666
P56480,1980,4.004494079421756,29.0
Q6Q899,49,0.11564625850340136,43.333333333333336
Q9ES28,89,7.863744640304907,0.0
Q99LC9,369,3.6199055518076113,11.666666666666666
Q9QYC0,474,1.3510895883777239,223.33333333333334
P25446,143,0.0963302752293578,132.0
O55106,54,0.043209876543209874,51.666666666666664
Q8CH72,84,0.22348484848484848,68.33333333333333
P60898,296,1.0575719649561952,186.66666666666666
O35343,66,9.76390977443609,6.0
P63037,787,2.668181569293106,84.66666666666667
P49586,111,0.2371967654986523,94.33333333333333
Q9D0E1,619,2.6271667809225345,70.66666666666667
O08601,639,0.3072847682119205,523.0
Q9D7S9,249,0.17135862913096694,225.66666666666666
Q68FH0,241,2.500805523590334,57.0
Q6QI06,36,0.046296296296296294,34.333333333333336
P13864,105,0.49722222222222223,77.0
P61979,1010,0.12796352583586626,956.3333333333334
Q8VCF0,365,0.15700267618198038,325.6666666666667
Q8BJ71,188,0.13861386138613863,174.0
Q61598,909,0.40105540897097625,681.0
P26516,868,0.09485407066052227,785.6666666666666
Q9DCW4,508,1.3258362168396771,247.33333333333334
Q8CB77,162,0.03483606557377049,157.0
Q9WVM3,191,2.2956589753617522,62.333333333333336
P39054,374,5.499964137654029,3.0
Q9D6M3,469,2.579331471303721,63.0
P63082,772,1.4575943244114802,304.6666666666667
Q925I1,386,1.3003207698476342,198.33333333333334
Q9QYI3,260,13.33791511463197,0.6666666666666666
Q8R0H9,121,4.17169373549884,15.0
Q99104,49,0.06802721088435375,45.666666666666664
Q9DCH6,103,0.740909090909091,82.66666666666667
Q9EPK7,120,0.8357664233576643,92.66666666666667
P03911,121,0.13367609254498714,112.33333333333333
Q9ES00,239,2.9908744211386544,119.0
Q6PCM2,51,0.6570048309178744,42.333333333333336
Q9DBH0,183,9.267548894327609,1.0
Q6ZWS8,110,3.200625558534406,16.333333333333332
Q9DCV7,174,0.14893617021276595,160.0
Q8R516,98,7.6001938454082865,4.666666666666667
P08032,74,21.85443249103494,1.0
Q923B3,156,0.7734375,103.0
Q99LC3,336,1.0086455331412103,223.66666666666666
P59708,350,0.24414715719063546,301.3333333333333
P56477,67,0.014925373134328358,66.0
Q62018,76,12.836768617021276,0.0
Q99MI1,134,0.34988713318284426,116.66666666666667
Q60596,61,4.127340823970037,9.666666666666666
P14206,854,0.3702290076335878,660.0
Q91YD9,247,0.050870147255689425,236.33333333333334
P62320,541,0.26324237560192615,459.0
Q8BTW3,164,0.08560311284046693,156.66666666666666
Q99KD5,233,5.451301970939433,3.3333333333333335
Q9QYJ3,141,0.9410898379970545,93.33333333333333
Q8R4N0,184,0.1095890410958904,173.33333333333334
P16858,1781,12.765260154183938,0.0
O55131,246,0.025745257452574527,239.66666666666666
Q3TWW8,114,2.0443655723158827,51.666666666666664
Q8BGS2,387,0.21795855717574827,339.6666666666667
Q9Z0H3,76,0.20851063829787234,66.66666666666667
Q61584,470,2.497262679475261,93.0
Q925J9,39,0.03418803418803419,37.666666666666664
P60762,222,0.8820662768031189,161.66666666666666
Q9DC63,118,3.1751563896336013,41.333333333333336
Q99JX7,225,0.025185185185185185,219.33333333333334
Q7TPV4,239,0.21515561569688768,205.33333333333334
P26645,131,0.11510791366906475,123.0
P62814,430,2.372410032715376,105.33333333333333
Q9JI39,128,2.726504751847941,52.0
P56399,695,5.68276882753945,0.3333333333333333
Q9QXY6,700,2.2693535150907267,189.66666666666666
Q99NE5,39,0.017094017094017096,38.333333333333336
Q8R317,3634,2.92036719111011,105.0
Q91W43,370,2.418545970667087,87.0
Q9QZE5,560,0.31155778894472363,456.6666666666667
Q99MY8,28,0.08333333333333333,25.666666666666668
Q9D0R4,144,3.2513996267661955,26.333333333333332
Q8CJF7,32,0.0,32.0
Q2EMV9,141,0.1179245283018868,125.33333333333333
P15105,920,2.650976842422871,97.66666666666667
Q91XU0,352,8.07539155826918,3.3333333333333335
P28352,147,0.3815261044176707,119.33333333333333
Q99LJ7,113,5.3007590132827325,8.666666666666666
Q8BMJ2,305,5.390519293779318,5.666666666666667
Q9WVG6,88,0.0,88.0
Q9JIG7,208,0.14836795252225518,191.33333333333334
P38647,2034,0.766670730220651,1400.6666666666667
Q04998,127,0.8364888123924269,97.0
Q9JHU4,658,0.2211031175059952,570.0
P28650,71,0.13973799126637554,65.66666666666667
Q9QXN3,107,0.04984423676012461,101.66666666666667
Q9QZ85,667,1.189346124715981,363.3333333333333
Q924W6,43,0.030534351145038167,42.333333333333336
Q9Z0S1,196,0.13924050632911392,181.33333333333334
Q91YT0,375,2.2955006080259426,124.0
Q8BX02,150,2.3742528735632185,43.666666666666664
P19137,67,0.01990049751243781,65.66666666666667
P62827,354,2.397229381443299,85.33333333333333
A2AN08,472,0.25830258302583026,402.0
Q99LB6,117,2.021487603305785,53.333333333333336
E9Q6R7,349,0.038204393505253106,335.6666666666667
Q8VE92,178,2.2172318973418883,63.333333333333336
Q9DBS5,244,8.318536904780034,1.6666666666666667
P62315,310,0.16205533596837945,282.6666666666667
P56391,616,0.33062330623306235,494.0
Q9D773,231,0.9991532599491956,157.66666666666666
Q921T2,239,0.1701534170153417,198.33333333333334
P97868,62,3.0385818561001043,18.333333333333332
Q9CR68,93,0.3231707317073171,81.33333333333333
P70280,101,0.0761904761904762,97.0
Q9JJ28,848,6.719204175202756,0.6666666666666666
Q8R307,68,0.9206349206349206,34.0
P14069,159,0.13916500994035785,144.33333333333334
Q6PF93,100,5.2302687895908235,11.0
Q9DBN5,694,4.671107159216447,3.0
Q9Z1Z0,465,1.206884439761152,267.6666666666667
Q08369,76,0.039473684210526314,73.0
P12382,122,0.060109289617486336,114.66666666666667
Q9CXF4,365,0.16429170159262363,332.3333333333333
Q61550,206,0.024271844660194174,201.0
O08738,155,0.13627254509018036,143.66666666666666
Q8BGY2,123,0.12213740458015267,115.0
Q924T7,92,3.295913088463528,17.333333333333332
Q9DAW9,392,3.693595525888508,25.0
P62960,534,0.10714285714285714,500.0
Q9Z2X1,308,2.343200343200343,78.66666666666667
P48410,125,2.3139931740614332,48.666666666666664
Q80U95,187,0.9490790899241603,134.33333333333334
Q8CIB5,308,3.5344312918167784,28.0
Q8JZM7,195,0.05254237288135593,187.0
P62192,1417,4.92887691204538,7.0
Q61466,94,0.7901234567901234,71.66666666666667
Q61768,281,1.3026315789473684,211.0
P70288,192,2.9681059862610404,108.33333333333333
Q91VB8,318,1.2190867111339148,177.0
Q6P9Q6,76,0.034482758620689655,74.66666666666667
P21958,114,0.13157894736842105,99.0
P70362,384,1.4754636785162287,258.3333333333333
P80317,642,0.27133367399080227,494.6666666666667
Q9Z2X8,191,11.023799302848705,1.3333333333333333
Q62523,92,0.06159420289855073,86.33333333333333
Q6A068,349,1.1564027370478984,199.33333333333334
Q01853,1594,14.331600993872852,0.0
Q60751,40,0.1,36.0
Q9CZD3,176,3.4126156433978134,19.0
P19157,8085,1.7641224404653761,923.6666666666666
Q9DCX2,165,0.1425891181988743,152.33333333333334
Q9JKV1,709,0.3045037863690713,581.6666666666666
Q80UG5,462,4.50524346138271,10.333333333333334
P61358,359,2.5799457994579944,85.0
P62754,490,0.13060686015831136,439.3333333333333
Q8BG80,62,0.02127659574468085,61.333333333333336
Q61391,189,0.2570093457943925,169.0
Q61937,500,4.926768450063433,35.333333333333336
Q5SYD0,811,3.7514540001699874,12.0
Q9CWJ9,383,3.5516247482923364,17.0
O08807,181,1.952802359882006,85.0
Q9R1C7,217,13.246489365074334,0.6666666666666666
P70195,452,0.8215613382899628,306.6666666666667
Q99N95,180,0.11188811188811189,169.33333333333334
Q920Q8,60,11.695365853658537,5.333333333333333
O70404,395,0.014345991561181435,389.3333333333333
P50516,361,2.682751121380998,72.0
Q9CQR6,120,0.0748663101604278,115.33333333333333
P70365,40,7.850910470409712,7.666666666666667
Q925U4,59,0.08648648648648649,56.333333333333336
Q9WTI7,1435,5.792574364046808,0.6666666666666666
Q9Z2D8,89,1.6113013698630136,48.333333333333336
Q3U0D9,50,4.094287680660702,12.666666666666666
Q5SRX1,253,2.3217439293598234,74.0
Q9DBJ1,282,0.2301255230125523,245.33333333333334
Q68FG2,950,23.27557653682338,0.0
Q9Z1R9,1021,0.4125421093547551,755.6666666666666
Q64324,152,0.12345679012345678,142.0
Q9JHJ0,1101,0.4312514842080266,798.3333333333334
P63260,5419,0.760130562853276,2366.0
O70251,732,2.0407159716758456,250.66666666666666
O35350,249,0.9276315789473685,174.0
Q8C0C7,339,2.069282814614344,135.66666666666666
Q9CXW3,98,1.9178433889602053,41.666666666666664
O09061,139,0.1342281879194631,129.0
Q8VBV4,85,0.3694029850746269,65.0
Q6DR99,82,0.302158273381295,72.66666666666667
O88532,187,0.9627263045793397,127.66666666666667
Q99MP8,505,2.4452238117212737,111.0
Q9JKY0,123,0.042440318302387266,120.33333333333333
P35564,536,0.41062308478038817,422.0
Q01320,300,0.44881889763779526,226.66666666666666
P59108,242,5.2851099830795265,6.0
Q93092,202,0.18562874251497005,181.33333333333334
Q6ZWY3,1062,0.41492537313432837,784.0
O08663,196,0.10841423948220065,183.66666666666666
Q91VA7,233,0.13324360699865412,214.66666666666666
A2AH22,42,3.1635846372688476,14.333333333333334
P98203,391,0.6819610307982401,307.3333333333333
Q9WV32,236,0.19047619047619047,192.66666666666666
P83940,756,1.3703345581125508,317.0
E9PYG6,81,0.053497942386831275,76.66666666666667
Q8CDN6,407,0.7008450704225352,299.6666666666667
Q9D0M3,416,0.2545454545454545,355.3333333333333
P37040,671,2.5268900154286973,104.0
Q80XI3,38,0.008771929824561403,37.666666666666664
P02463,195,22.981945253348865,0.3333333333333333
Q9DB15,108,0.10526315789473684,102.0
P26039,636,0.09787674779906784,584.0
Q01063,78,0.07264957264957266,72.33333333333333
Q8K4Z5,201,0.896551724137931,146.33333333333334
Q3UZP4,349,0.6953955135773318,258.0
Q99J45,130,0.3465346534653465,98.0
A2AJI0,74,0.035398230088495575,72.66666666666667
Q9Z0E6,138,0.867862969004894,91.66666666666667
Q02053,644,0.24739130434782608,577.0
Q02819,69,0.01932367149758454,67.66666666666667
Q8VEM8,513,2.717775726155813,65.33333333333333
Q99J47,171,0.7053941908713693,135.0
Q9Z2N8,73,0.06818181818181818,69.0
P46096,164,3.4508279824264956,18.666666666666668
Q9DBE8,180,0.07142857142857142,173.33333333333334
Q9D8B3,101,0.10031347962382445,95.66666666666667
Q925E7,70,0.03333333333333333,67.66666666666667
Q9CQP2,216,0.8846153846153846,152.0
Q9QZH6,71,0.018779342723004695,69.66666666666667
Q9EP71,352,4.592399258464241,5.333333333333333
Q99JB2,230,0.15013404825737264,211.33333333333334
Q8BIW1,142,2.1551724137931036,60.666666666666664
Q8K4L3,539,1.3468834688346885,276.6666666666667
O70133,376,0.6061016949152542,310.3333333333333
Q9QUM9,289,2.3875807459887475,73.66666666666667
Q8R1M2,1766,1.537345733169562,551.6666666666666
Q6ZQL4,116,8.360961686244373,2.6666666666666665
Q9R0Q6,513,7.591886779233517,0.0
Q62167,891,1.364059450532953,401.0
Q99JR8,186,0.012544802867383513,183.66666666666666
Q6NVF9,131,0.25995316159250587,114.66666666666667
Q91VC3,390,1.179663937957777,232.33333333333334
P04441,90,1.8735955056179776,56.666666666666664
Q9CY58,320,1.2337468982630273,181.0
P63154,183,15.068301357511396,0.0
O89017,366,0.21753246753246752,321.3333333333333
P04104,466,0.24592220828105396,400.6666666666667
P02469,148,0.009009009009009009,146.66666666666666
Q3UTJ2,726,2.2552597119161937,386.3333333333333
Q6PDG5,88,0.5818713450292398,71.66666666666667
A2AQ07,174,3.384876653557383,19.0
P10126,2944,2.0077737311779864,2407.3333333333335
Q6ZQ38,417,0.05515587529976019,394.0
Q9Z1R2,977,0.6773719048786467,634.6666666666666
Q9QXL2,37,11.693703308431163,5.333333333333333
Q8VI94,161,0.6267281105990783,129.0
Q9DB00,32,0.07291666666666667,29.666666666666668
Q60865,347,0.10671573137074516,323.6666666666667
Q8R480,130,0.125,121.33333333333333
Q8R5F7,148,4.790324633991088,15.0
P49698,278,0.9464544138929089,195.33333333333334
P62918,357,1.1445198836081474,220.0
P14869,957,0.15459391658827218,898.6666666666666
D3YXK2,70,1.8461538461538463,38.666666666666664
Q8K3H0,247,0.8843881856540085,181.66666666666666
Q9CZU6,378,0.26811594202898553,303.0
Q9Z0R4,72,0.23318385650224216,60.333333333333336
Q3UYI5,206,4.411502516175413,8.666666666666666
Q9EQZ6,94,0.0070921985815602835,93.33333333333333
Q9JKX4,196,0.07312925170068027,181.66666666666666
Q60953,102,0.7560975609756098,76.0
Q6PDM2,214,1.109075770191507,138.33333333333334
P52633,74,0.10775862068965517,69.0
Q8VCZ3,86,0.8894348894348895,63.666666666666664
Q99LL5,214,6.461673842672617,3.0
O54941,104,0.1712538226299694,91.0
Q8VHR5,108,0.04819277108433735,105.33333333333333
Q60749,229,1.4976780185758514,108.33333333333333
Q8VDM6,73,3.063664596273292,20.0
P27546,93,3.3084905660377357,14.0
Q60680,212,0.34487951807228917,166.33333333333334
P54103,169,3.3795788356043177,23.666666666666668
Q8BX10,89,0.21602787456445993,79.0
Q9QXX4,765,2.66879582858074,68.33333333333333
P40336,116,0.15229885057471265,98.33333333333333
Q9D880,431,0.28172757475083055,360.3333333333333
Q8BKX1,293,2.640407784986098,81.33333333333333
Q91ZX7,520,0.08208020050125313,495.0
P08101,118,0.022598870056497175,115.33333333333333
P60335,690,2.727026354359669,73.66666666666667
Q8BGD9,192,0.18867924528301888,172.0
Q8K4B0,97,6.111261205943755,1.0
Q8BG81,197,0.11483253588516747,185.0
Q9EPU0,393,1.0725047080979284,253.33333333333334
Q3UH93,35,12.096285714285715,7.0
Q3TCH7,410,2.7387951581997476,119.0
A2AGT5,48,0.0,48.0
Q9EPU4,105,0.07339449541284404,101.0
Q9DB77,356,1.1862652869238006,206.66666666666666
Q3UHD1,38,7.251041666666667,6.666666666666667
Q60575,93,4.110830438901169,14.666666666666666
Q99PT1,104,0.08695652173913043,98.0
Q6P542,274,3.4721599724185483,22.0
