Protein name,Simulation abundance,Average degree,Average free proteins
P09055,141,7.454000489356496,1.0
P60670,482,2.8980481059875234,118.0
Q91VM5,204,0.7195530726256983,151.0
Q8R5C5,144,0.21487603305785125,126.66666666666667
O08529,481,1.6415094339622642,182.66666666666666
P09405,441,3.821690821804315,3.3333333333333335
Q61598,1180,0.5151006711409396,770.6666666666666
Q91X20,161,1.168234064785789,91.66666666666667
Q3TCH7,224,2.751148730350665,63.0
Q8BIW1,132,2.239283429302623,48.333333333333336
P35550,226,2.247972972972973,68.0
Q03160,271,6.538590523642983,0.6666666666666666
P60122,265,0.07547169811320754,245.0
O55029,635,11.698265483308,0.0
P97315,292,3.7000526223469565,5.666666666666667
Q60864,530,15.552845672087415,0.0
Q6PDG5,182,1.0512295081967213,119.33333333333333
P57780,1075,0.07255813953488371,997.0
P46935,382,8.948114421819298,0.0
Q9DCT2,683,0.4364746280045784,492.3333333333333
P62192,917,4.840046723497743,4.0
Q8CFX3,125,6.391277116665718,3.0
B1AY10,84,5.235552304316021,4.0
P60335,508,2.7532006591456457,44.666666666666664
Q91V12,288,1.3366683341670835,143.0
Q6A0A2,275,0.28303850156087407,229.66666666666666
Q8BMF4,729,3.7807420553702884,9.0
Q04750,311,1.1414686825053997,180.0
Q8BUK6,103,0.14414414414414414,95.0
P16015,1081,1.6268488885044545,281.6666666666667
Q9JI78,109,4.861717002237136,8.666666666666666
Q99JY0,1163,2.8116986517887685,78.0
Q8BKX1,322,2.505717589618399,63.0
P63260,2339,0.6473700274697324,1155.3333333333333
P54103,111,3.314738856986601,10.333333333333334
Q9D4H8,201,1.2143452877397831,116.33333333333333
Q8R5F7,123,4.991958762886598,6.666666666666667
P70398,275,0.3120772946859903,237.33333333333334
P50544,1205,3.8703976262871076,12.333333333333334
P54731,690,1.9140431010698629,270.3333333333333
Q80UM7,169,0.16636528028933092,153.66666666666666
P97868,66,3.114267269205939,11.0
Q8BIJ7,105,3.36750651607298,12.333333333333334
Q9WVJ2,203,0.21669106881405564,178.33333333333334
Q8BP47,662,0.4325177584846093,479.3333333333333
Q8K2T8,362,0.39493865030674846,283.0
P13864,155,1.0327510917030567,114.66666666666667
P97432,237,0.4354995150339476,194.0
P21619,536,0.4473958333333333,353.6666666666667
Q8VDW0,299,1.2140978432403997,163.0
Q9DC51,147,1.020949720670391,90.33333333333333
Q61792,242,0.6210855949895616,161.0
Q6PB66,746,2.7797629214634645,44.0
Q921F2,344,0.23890784982935154,297.3333333333333
P70333,597,3.76819957630616,10.333333333333334
Q3U1J4,448,0.33663366336633666,357.3333333333333
Q8R5H1,607,2.6795878153567854,62.333333333333336
Q9Z0U1,456,7.669630766734685,0.0
Q9QXY6,551,2.4754546697661697,115.33333333333333
O89050,102,3.6094902212247515,23.0
P28352,223,0.4095940959409594,180.0
Q9QZS3,446,5.455920723190048,12.0
P97303,98,0.12738853503184713,91.33333333333333
P26645,244,0.2571428571428571,208.0
Q9WTM5,227,0.0881057268722467,207.0
Q61164,383,7.635599759197551,0.0
Q6NZJ6,485,4.755967221305172,1.6666666666666667
Q922J3,106,0.03459119496855346,102.33333333333333
Q9D0M3,223,0.18453188602442333,200.33333333333334
Q80SY4,236,8.410125383499887,0.3333333333333333
Q6ZWN5,925,2.7766756711126117,74.66666666666667
Q8BH43,337,1.464423413950228,143.66666666666666
Q8VI36,309,0.1186623516720604,272.3333333333333
Q8CJF7,60,0.06451612903225806,58.0
P20029,2439,2.713189320360168,521.3333333333334
P48036,222,3.6430537836567516,6.333333333333333
Q9DBG3,635,0.23565670934091987,537.3333333333334
Q9Z1D1,314,0.28102189781021897,262.6666666666667
Q9Z1R2,728,0.923931623931624,394.3333333333333
Q8K3H0,258,1.1758598312783906,147.66666666666666
Q9QYC0,148,1.160233918128655,89.66666666666667
P31938,142,1.3734491315136477,59.666666666666664
Q64516,208,1.0990359333917616,127.0
Q69ZS7,265,3.642893756620989,15.666666666666666
Q6P5F9,169,4.630723214970473,3.6666666666666665
P61255,226,1.1633587786259543,131.33333333333334
P62918,614,1.4263029315960911,260.6666666666667
Q9JKR6,970,2.7539801188898885,96.66666666666667
Q8BKC5,189,1.2619047619047619,104.66666666666667
Q8VIG1,86,0.16666666666666666,71.66666666666667
Q7TMM9,1187,3.851201546215077,5.0
Q61545,424,0.12868217054263567,377.3333333333333
Q8VDD5,423,4.686573510530089,1.0
Q01279,361,5.159588034812699,3.0
Q8BG05,149,1.0991831971995332,89.0
P50516,340,2.7135391670666027,50.0
Q91VH2,230,0.03188405797101449,222.66666666666666
O70305,266,0.4126712328767123,228.66666666666666
Q61233,475,7.853675030314337,0.0
P35235,196,5.913018008971012,1.0
Q9CQN1,818,2.7518052057094877,67.33333333333333
P27546,229,3.608011625702913,7.666666666666667
P23249,249,0.17582417582417584,225.0
P07901,1143,2.095354943194366,550.3333333333334
Q8BGQ7,691,4.579750541735816,7.666666666666667
Q9JIF7,769,1.0680766688697951,407.6666666666667
Q99JI4,197,0.5090439276485789,160.66666666666666
P28656,539,0.383808095952024,411.0
O55201,171,8.391066939032056,1.3333333333333333
Q9Z1Q9,513,4.665609926073707,2.6666666666666665
P27641,206,4.355128729055987,10.666666666666666
Q9CR16,208,5.516274071769929,1.0
Q9D6F9,231,3.575911458333333,12.666666666666666
P50580,930,0.4762424904423812,639.3333333333334
Q9CU62,136,0.0196078431372549,133.33333333333334
P11688,124,0.11989795918367346,115.0
Q9DC40,194,0.18125,174.66666666666666
Q6RHR9,104,15.200148781848615,0.6666666666666666
Q3TW96,125,0.14814814814814814,115.0
Q9EQH3,671,0.4017467248908297,502.3333333333333
Q91WD5,633,0.39679189531447867,476.3333333333333
P08228,470,2.6847203874944956,162.0
P30999,534,0.4252066115702479,463.6666666666667
P56399,1096,5.813076661729536,0.0
A2AN08,152,0.21875,133.33333333333334
Q8CI11,120,0.3888888888888889,104.0
P51612,130,6.0310953541620504,8.666666666666666
O08553,394,0.30659025787965616,322.6666666666667
Q6IME9,466,0.31363088057901084,379.3333333333333
Q80TM9,142,3.338946355544864,20.333333333333332
Q6ZWY3,914,0.4604154969118473,640.6666666666666
Q9CZ44,509,0.9252886574598144,330.0
P15208,106,0.3855072463768116,75.33333333333333
Q02248,454,6.22460675688148,0.6666666666666666
A2A5R2,114,2.166908563134978,39.333333333333336
Q00899,198,2.8099977380683105,18.0
Q99NB8,166,2.3225806451612905,43.666666666666664
Q99PG4,178,1.2247191011235956,89.33333333333333
Q8BMS1,1786,3.8864505833743532,3.0
P00405,260,0.6737777777777778,185.66666666666666
Q9WV32,253,0.33073929961089493,172.0
Q9Z2V5,84,2.956199460916442,9.0
Q9D5T0,208,2.3324267150196434,46.333333333333336
Q78PY7,1178,6.829150784251753,0.0
Q3TIX6,119,5.490119503241428,1.6666666666666667
Q05D44,375,3.5082557624113475,20.666666666666668
Q8C9B9,84,3.0931346460883447,17.0
Q61699,405,0.5537662337662338,286.3333333333333
P38647,1926,0.6093210586881473,1166.6666666666667
Q8BGS0,158,0.13385826771653545,146.66666666666666
Q9Z1R9,1244,0.5364705882352941,788.0
Q5SWU9,525,8.582099636519136,0.0
Q810A7,161,2.3541430192962545,51.666666666666664
P11679,2310,2.3344129390748116,772.6666666666666
Q9QZ85,304,1.0819672131147542,187.66666666666666
P13439,259,2.3906846014856455,54.333333333333336
Q1HFZ0,227,1.2468265162200283,126.66666666666667
Q9Z1A1,429,1.4673784104389087,171.33333333333334
Q3UTJ2,355,1.2126157917953242,230.66666666666666
Q8C2Q3,373,1.3478751410304626,177.0
O08601,1028,0.5021855269548324,683.3333333333334
Q9DBR0,186,0.24528301886792453,160.0
Q9CYI4,374,0.8570516911295469,200.66666666666666
P49586,145,0.21294363256784968,125.66666666666667
Q9CPR5,280,0.2751540041067762,235.33333333333334
Q76MZ3,812,1.5497960794632286,261.0
P30416,703,6.7431202481022146,0.0
Q8CH18,231,1.2827677977378575,117.0
O70435,431,2.6010206281894632,63.0
Q60749,381,1.3646147223417995,177.66666666666666
P60843,1265,1.573757823970327,363.6666666666667
Q60972,304,0.9132007233273056,250.0
P14824,913,0.6360978612094168,788.3333333333334
P08775,64,7.288284132841328,3.0
Q9ES00,115,2.568257956448911,44.666666666666664
P52293,174,9.535141432751708,0.0
Q80UG5,433,4.567578279825605,5.333333333333333
Q8C0C7,391,2.3012202954399488,114.66666666666667
P54728,792,1.579646352061057,458.3333333333333
P27612,301,0.027502750275027504,294.6666666666667
Q8BFW7,578,5.8329811507040645,0.0
Q99LI7,146,10.38384028627931,1.0
Q8BWY3,464,3.7079653690377397,7.0
P08003,1275,0.6637734125171311,736.0
Q02257,549,3.4033281596887957,29.0
Q8R1B4,658,2.693691671210032,60.333333333333336
Q8CIN4,174,3.533581713825395,14.333333333333334
P28843,540,1.4122702315588447,223.66666666666666
P48678,1407,1.7531959938115789,313.3333333333333
P67984,732,0.4502470007057163,519.3333333333334
Q8VDM4,738,1.540119760479042,240.0
Q8BFY9,207,2.3667595171773446,44.0
Q3UM45,253,1.24937343358396,138.66666666666666
Q9R1P3,196,0.2018348623853211,174.0
Q8BFZ3,205,0.20437956204379562,181.66666666666666
Q3TIV5,357,0.25711960943856793,304.3333333333333
P51660,1128,3.8357662007003728,11.666666666666666
P51881,849,2.807436230004323,44.0
P24369,193,0.2374429223744292,167.0
Q9JHJ0,334,0.28717948717948716,278.0
O89023,508,2.633275890822169,54.333333333333336
Q99LI8,143,0.5195071868583162,92.66666666666667
O89112,824,1.549850123810765,269.0
Q6A068,648,1.5332654446707399,216.66666666666666
Q9CZU6,597,0.41011984021304926,443.0
Q8K268,210,3.6329065787805805,14.0
Q8VH51,439,0.10083396512509477,395.3333333333333
B2RQC6,147,17.01362037453734,0.3333333333333333
Q60668,525,2.6542031054792075,64.0
Q921F4,117,1.0146818923327896,78.33333333333333
Q99NH0,57,20.777499503080897,0.3333333333333333
O55143,88,5.128043990573449,7.0
P63038,2094,1.1484588889870175,779.0
Q8BK35,784,0.4444444444444444,560.0
Q9JJK2,526,1.4907834101382489,195.33333333333334
Q99PV0,113,3.21077383497221,30.333333333333332
Q9D6Z1,482,3.7208913577389446,9.666666666666666
