Protein name,Simulation abundance,Average degree,Average free proteins
Q96I99,1006,0.0,1006.0
P31749,110,5.111731843575419,12.0
Q7Z460,100,0.1568627450980392,86.0
Q86U42,102,0.0,102.0
Q9H0E2,212,0.02830188679245283,206.0
O00629,292,0.24705882352941178,264.0
P40227,383,0.0783289817232376,353.0
P13693,361,0.17174515235457063,299.0
P20936,54,1.5,24.0
Q96QV6,881,0.0,881.0
P33527,54,0.0,54.0
Q6ZW49,53,0.018867924528301886,52.0
Q9NZL4,131,1.2096069868995634,76.0
Q9NZL9,190,0.0,190.0
Q13724,105,0.0,105.0
P84077,573,2.9768970698722765,287.0
Q01970,35,2.5943396226415096,13.0
Q9BUF5,210,0.0,210.0
Q15544,85,0.023529411764705882,83.0
Q9NXR1,66,0.12121212121212122,58.0
Q07960,343,0.6403061224489796,223.0
P56377,95,0.010526315789473684,94.0
O00244,214,0.03271028037383177,207.0
Q9NZZ3,144,0.034722222222222224,139.0
P51172,49,0.02040816326530612,48.0
Q9HB07,110,0.0,110.0
Q53FA7,69,0.0,69.0
P02545,1106,1.8722308088614117,661.0
P38398,40,5.4125874125874125,5.0
P02549,172,0.06976744186046512,160.0
Q9HCE1,39,0.02564102564102564,38.0
Q13838,294,0.02040816326530612,288.0
Q15276,41,0.5111111111111111,26.0
P49789,449,0.36026200873362446,311.0
P02768,3546,0.049069373942470386,3372.0
P05386,272,0.2888086642599278,207.0
P78347,78,0.0,78.0
Q04323,189,0.2849740932642487,146.0
Q9NTZ6,42,0.0,42.0
Q86VM9,40,0.0,40.0
P20618,494,6.691620856238547,100.0
P52272,374,0.09308510638297872,341.0
A0AVT1,93,0.0,93.0
Q93034,97,0.8706896551724138,55.0
Q15369,452,0.3691983122362869,351.0
Q15366,455,1.0590841949778433,318.0
Q8TDX7,210,0.02857142857142857,204.0
Q15365,725,3.85954157782516,282.0
P02741,359,0.1894150417827298,291.0
O00401,79,5.10727969348659,0.0
Q96QG7,73,0.0,73.0
P29401,304,0.0,304.0
Q9UMS4,124,3.021333333333333,58.0
P02746,195,0.010256410256410256,193.0
P35244,194,0.07216494845360824,180.0
P39023,182,0.0,182.0
O75436,291,0.054982817869415807,275.0
P35241,319,0.10344827586206896,286.0
O75439,349,0.0,349.0
P43034,347,0.35359116022099446,266.0
Q96CS3,98,1.7537688442211055,16.0
P01031,116,0.017241379310344827,114.0
P62807,553,0.0,553.0
P62805,2264,3.662739528277725,534.0
O60610,78,1.2254901960784315,29.0
P43304,243,0.0,243.0
Q9Y6E0,102,6.063116370808679,15.0
P01019,392,0.01020408163265306,388.0
P43307,103,0.0,103.0
O95139,740,0.0,740.0
Q13011,1479,0.008113590263691683,1467.0
Q71DI3,149,0.08053691275167785,137.0
Q9UKV8,93,0.2857142857142857,76.0
Q96AE4,213,0.03755868544600939,205.0
O75381,111,0.07207207207207207,103.0
P09001,133,0.0,133.0
P78560,150,0.046052631578947366,145.0
P60520,158,1.425531914893617,66.0
Q9Y4G6,428,0.0,428.0
Q8NFF5,102,0.0,102.0
P23229,176,0.08522727272727272,161.0
Q92615,65,1.9220183486238531,5.0
O60762,76,0.10526315789473684,68.0
P62714,98,5.12396694214876,42.0
Q15185,393,0.2806236080178174,323.0
O75947,1431,0.25716282320055905,1063.0
Q15181,402,0.0,402.0
P17844,111,4.377272727272727,26.0
Q86TU7,71,0.0,71.0
O94905,116,0.0,116.0
P49356,59,0.03389830508474576,57.0
Q9NUQ8,92,0.0,92.0
Q92522,194,0.0,194.0
O43242,346,1.704031465093412,242.0
Q8WU90,84,0.023809523809523808,82.0
Q9UPN7,42,0.09523809523809523,38.0
P13569,55,4.764705882352941,10.0
Q9UPN9,37,0.0,37.0
Q96C45,34,0.0,34.0
P28827,64,0.24615384615384617,51.0
Q14108,301,0.0,301.0
Q9UH62,89,0.0,89.0
P68402,355,0.09550561797752809,324.0
Q02878,322,0.0,322.0
Q9Y6I3,106,0.02830188679245283,103.0
P16157,152,0.4050632911392405,106.0
Q16851,733,0.019099590723055934,719.0
P15927,76,0.7790697674418605,39.0
P99999,2044,1.8795545464374528,945.0
Q9UGP4,69,0.0,69.0
P04629,117,0.05982905982905983,110.0
O75367,434,0.27850877192982454,365.0
Q9BWU0,44,0.06818181818181818,41.0
Q96P70,66,0.0,66.0
P26640,92,0.0,92.0
P26641,440,0.28444444444444444,342.0
Q16527,90,0.0,90.0
Q13232,341,0.207492795389049,283.0
Q99460,286,3.7955616653574236,8.0
O43639,63,0.5652173913043478,44.0
O75369,343,0.5842391304347826,199.0
P78406,64,0.203125,51.0
P09871,81,0.037037037037037035,78.0
Q14746,64,0.078125,59.0
P60709,3505,2.362515535669898,1608.0
Q15762,66,0.030303030303030304,64.0
O14787,71,0.08450704225352113,65.0
O14786,177,0.011299435028248588,175.0
P40763,260,2.4423076923076925,96.0
Q8WUF5,209,0.3826086956521739,168.0
Q7L1V2,54,0.0,54.0
Q9NUU7,97,0.0,97.0
Q13347,226,4.134667879890809,65.0
P48147,370,0.0,370.0
P23588,140,0.014285714285714285,138.0
P21980,1124,0.09042553191489362,1034.0
Q96RU2,37,0.08108108108108109,34.0
P63146,99,0.0,99.0
P62495,195,0.020512820512820513,191.0
Q9NYU2,148,0.0,148.0
Q9Y2H1,125,0.056,118.0
Q9Y2H0,56,0.17857142857142858,46.0
Q16270,153,0.0,153.0
P61006,169,0.23563218390804597,143.0
Q6ICL3,323,0.0,323.0
P50395,660,0.4326647564469914,424.0
Q5RKV6,78,0.0,78.0
P16333,63,1.205128205128205,32.0
Q96FZ7,120,0.09166666666666666,109.0
Q9H9G7,42,0.047619047619047616,40.0
P49773,702,0.0,702.0
Q13642,1151,0.23148936170212767,907.0
Q13641,61,0.0,61.0
Q16186,142,2.4329896907216493,87.0
P62140,345,0.11815561959654179,306.0
Q6XQN6,243,0.0,243.0
Q02127,189,0.0,189.0
Q96B97,48,7.425925925925926,0.0
Q9H6Z4,92,0.1956521739130435,74.0
Q08380,614,0.0,614.0
Q96CN5,47,0.0,47.0
P20929,30,0.26666666666666666,22.0
P06703,447,0.2422907488986784,358.0
P10644,562,4.2700657239593705,72.0
O15061,447,0.07829977628635347,412.0
P45877,122,0.0,122.0
P60891,185,0.010810810810810811,183.0
O95747,236,0.0,236.0
P01834,2531,0.2643224022125642,1862.0
Q12934,48,0.3333333333333333,32.0
Q9Y2W1,39,0.325,29.0
Q9UBZ4,54,0.0,54.0
Q9NZM3,30,0.0,30.0
P07099,315,0.0,315.0
P29083,59,0.0,59.0
Q13546,47,1.7586206896551724,26.0
P13591,362,0.0055248618784530384,360.0
P69905,5016,0.48165869218500795,2600.0
Q9BV20,93,0.0,93.0
P05067,63,4.214285714285714,3.0
Q15836,173,0.09826589595375723,156.0
P51608,322,0.08024691358024691,298.0
Q9BZV1,83,1.3277310924369747,29.0
O75746,974,0.0,974.0
P06400,57,5.746376811594203,6.0
O95249,77,0.21518987341772153,62.0
Q9Y295,112,0.017857142857142856,110.0
P22087,100,0.1,90.0
P03886,521,0.0,521.0
P68371,720,0.0,720.0
Q96JB2,43,0.046511627906976744,41.0
Q01813,594,0.0,594.0
P49792,49,16.79941250524549,0.0
Q9Y2Z0,111,0.0990990990990991,100.0
Q9Y2Z4,160,0.0,160.0
P51116,151,0.07894736842105263,142.0
Q93008,96,0.23232323232323232,78.0
P51114,148,0.033783783783783786,143.0
Q00341,49,0.0,49.0
Q00610,501,4.478501080951237,166.0
P78356,85,0.0,85.0
O43633,116,0.08620689655172414,106.0
P09493,3084,0.14641241111829348,2661.0
P09496,79,0.13924050632911392,68.0
P09497,184,0.005434782608695652,183.0
Q96T76,77,0.11688311688311688,68.0
O00471,121,0.0,121.0
Q15370,426,0.2146118721461187,360.0
Q9P0L0,546,0.11636363636363636,490.0
Q9Y618,25,0.12,22.0
P29475,33,0.3939393939393939,20.0
Q969T9,110,0.0,110.0
Q9UKY1,59,0.0,59.0
Q01105,201,0.589041095890411,122.0
Q08170,109,0.0,109.0
P01133,36,0.0,36.0
Q92734,165,0.06666666666666667,154.0
P18669,1382,0.0,1382.0
P20340,370,0.09164420485175202,339.0
Q7L5N1,206,2.0078740157480315,80.0
P17693,67,0.029850746268656716,65.0
P53618,174,0.6836734693877551,102.0
Q9UKM9,177,0.0,177.0
Q99613,150,3.3714285714285714,74.0
P35749,237,0.4454828660436137,178.0
P01009,1673,0.028093245666467422,1626.0
P01008,539,0.06493506493506493,504.0
P08708,418,0.0,418.0
P29692,405,0.3501199040767386,293.0
P05388,477,0.20204081632653062,397.0
Q8N9M5,125,0.16030534351145037,110.0
P61964,68,0.10294117647058823,61.0
Q68EM7,94,0.010638297872340425,93.0
Q92608,28,0.25,21.0
O75558,72,0.06944444444444445,67.0
Q9BSJ8,210,0.0,210.0
Q99986,61,0.01639344262295082,60.0
P35659,89,0.7833333333333333,60.0
P62701,394,2.066168623265742,217.0
P15502,165,0.2485207100591716,135.0
P08621,99,0.24752475247524752,76.0
P68431,210,4.420723028750356,33.0
P27695,268,0.7781065088757396,163.0
P46013,22,0.30434782608695654,18.0
P17858,272,0.22058823529411764,212.0
Q66K89,45,0.3617021276595745,34.0
P16885,48,0.020833333333333332,47.0
Q9H7Z7,532,0.0,532.0
P00441,1252,0.016773162939297124,1231.0
O94979,129,0.13846153846153847,114.0
P42773,97,0.030927835051546393,94.0
Q09028,133,12.240108261373889,0.0
O94973,128,0.8852459016393442,63.0
Q15172,145,1.6837837837837837,93.0
P51610,28,2.9558823529411766,0.0
Q9BY67,59,0.0,59.0
Q9NRG4,203,0.014778325123152709,200.0
P14174,261,0.049429657794676805,250.0
P53350,50,5.425249169435216,0.0
P54886,76,0.0,76.0
Q13131,126,3.1206349206349207,38.0
P52735,41,2.425,26.0
O60925,244,0.0,244.0
P46783,413,0.0,413.0
P46782,376,0.6559139784946236,246.0
P46781,416,2.799149492966961,168.0
Q9C0C9,49,0.0,49.0
O43293,80,0.0,80.0
Q15008,340,3.2103915805442305,23.0
P61956,331,1.3715846994535519,184.0
O95400,95,0.29896907216494845,72.0
Q14643,40,0.0,40.0
P04632,424,0.26157407407407407,335.0
P62269,685,0.12056737588652482,620.0
P04637,88,15.975852272727273,0.0
Q16864,252,0.0,252.0
Q9H4G4,199,0.0,199.0
Q7Z6Z7,99,0.030303030303030304,96.0
P08237,1183,0.0507185122569738,1123.0
P11216,1168,0.0,1168.0
Q9BSL1,87,0.0,87.0
Q16512,40,0.4883720930232558,24.0
Q8TCU6,52,0.019230769230769232,51.0
O14640,48,0.0,48.0
O14641,46,0.13043478260869565,40.0
Q9GZT3,598,0.0,598.0
P40939,1613,0.0,1613.0
Q6UW78,130,0.0,130.0
Q15363,193,1.0833333333333333,91.0
P24928,28,41.242983159583,0.0
O43290,61,0.06557377049180328,57.0
Q8IVD9,64,0.0,64.0
P35579,531,2.3598345588235294,345.0
P82912,240,0.0,240.0
O43324,262,0.0,262.0
P31943,419,1.3153724247226624,255.0
P31942,235,0.8149253731343283,182.0
P49407,104,1.2733812949640289,52.0
P31946,571,4.247156153050672,98.0
O15400,292,0.0547945205479452,276.0
P31949,434,0.2449438202247191,350.0
P31948,429,7.299445846751966,21.0
Q68CZ2,47,0.0,47.0
Q96DA6,202,0.0,202.0
Q9GZT9,61,0.01639344262295082,60.0
P63151,269,9.544850903109866,0.0
Q13905,38,0.25,34.0
Q14114,57,0.1896551724137931,49.0
Q14914,451,0.0,451.0
P60953,498,2.605444997236042,185.0
P50416,201,0.0,201.0
P22570,178,0.09550561797752809,161.0
Q9UHQ9,898,0.0,898.0
P61421,145,0.0,145.0
Q9BTW9,62,0.08064516129032258,57.0
Q16644,89,0.5740740740740741,48.0
P48047,1628,0.0,1628.0
O15530,52,0.3333333333333333,40.0
O15533,189,0.10526315789473684,172.0
Q9UNE7,121,3.4842578710644676,27.0
P38606,217,0.20444444444444446,191.0
Q9NS73,66,0.015151515151515152,65.0
Q9UPQ0,208,0.0,208.0
P49327,93,0.25742574257425743,75.0
Q96B67,60,0.0,60.0
Q86SZ2,97,0.020618556701030927,95.0
Q00978,62,0.03225806451612903,60.0
P09936,262,2.060582218725413,128.0
P33897,64,0.078125,59.0
P62424,458,0.0,458.0
Q9BPX5,283,0.05653710247349823,267.0
P50897,315,0.0,315.0
Q9C086,66,0.30434782608695654,56.0
P07900,965,6.854353835521769,70.0
Q5VST9,341,0.27246376811594203,259.0
Q9NZJ0,46,0.2708333333333333,39.0
P30566,184,0.0,184.0
Q9Y5X1,143,0.3202614379084967,108.0
O75340,305,0.30448717948717946,231.0
Q9HCC0,661,0.0,661.0
P38159,310,0.0064516129032258064,308.0
O75821,183,2.6666666666666665,63.0
Q9Y281,813,0.5471698113207547,456.0
Q5T4S7,67,0.0,67.0
P09972,933,0.2679528403001072,683.0
Q9Y285,196,0.0,196.0
O00264,266,0.0,266.0
P08865,437,0.043478260869565216,418.0
Q6P3W7,81,0.0,81.0
P52815,268,0.03731343283582089,258.0
Q96T88,43,0.24444444444444444,38.0
Q15208,56,0.16071428571428573,47.0
Q06124,211,0.924901185770751,121.0
P15374,322,0.07453416149068323,298.0
Q9Y4D1,37,0.13513513513513514,32.0
O76041,1049,0.030505243088655862,1017.0
P13010,330,1.4003795066413662,161.0
Q9NP58,43,0.0,43.0
Q53EZ4,56,0.14285714285714285,48.0
P09488,430,0.1325581395348837,373.0
Q5SRD1,110,0.0,110.0
O95347,35,0.1111111111111111,34.0
Q9Y2W7,76,0.013157894736842105,75.0
P09486,70,0.3380281690140845,49.0
P60174,1886,0.18288934426229508,1595.0
O00461,91,0.0,91.0
Q12983,154,0.012987012987012988,152.0
Q12982,69,0.24285714285714285,55.0
Q14155,43,0.5625,31.0
P45880,1821,0.14481623697202414,1563.0
P78344,122,0.4696969696969697,92.0
Q9P0M6,326,0.0,326.0
Q9BRR8,128,0.0,128.0
Q93100,221,0.0,221.0
P28482,240,3.1039755351681957,64.0
Q9Y3I1,76,0.3902439024390244,66.0
Q9Y6V7,56,0.0,56.0
P08603,247,0.1417004048582996,212.0
P28331,1275,0.0,1275.0
P62829,545,0.06776556776556776,511.0
Q9H8X2,55,0.0,55.0
P62820,547,0.0,547.0
P62826,540,2.261668611435239,137.0
P48507,149,0.0,149.0
P05230,171,0.5792349726775956,103.0
P29992,291,0.0,291.0
Q8TCJ2,141,0.12056737588652482,124.0
P02743,954,0.07127882599580712,886.0
O95292,433,0.053117782909930716,410.0
O14508,88,0.11363636363636363,78.0
P02745,81,0.07407407407407407,75.0
O95297,76,0.05263157894736842,72.0
P02749,447,0.0022371364653243847,446.0
P01034,274,0.2014388489208633,230.0
Q92611,48,0.16666666666666666,40.0
Q92616,48,0.0,48.0
Q32MZ4,62,0.016129032258064516,61.0
Q13033,117,14.071008238524911,0.0
O75569,157,0.044585987261146494,150.0
P62736,995,0.20854021847070506,821.0
Q9UH65,111,0.0,111.0
P15531,563,0.41256366723259763,398.0
P47755,763,0.047182175622542594,727.0
P36915,70,0.0,70.0
Q14344,108,0.009259259259259259,107.0
Q99996,27,0.14814814814814814,23.0
Q96AG4,99,0.0,99.0
O43678,1065,0.0,1065.0
P42785,55,0.07272727272727272,51.0
P46060,90,0.3473684210526316,72.0
O75969,42,0.11904761904761904,37.0
O75964,1893,0.0,1893.0
Q08117,88,0.20224719101123595,73.0
Q9H160,72,0.013888888888888888,71.0
P68400,238,4.474536123174102,13.0
O75962,22,0.0,22.0
P42765,1356,0.0,1356.0
Q15555,214,0.0,214.0
Q9UHD9,210,0.0,210.0
P42766,306,0.09477124183006536,277.0
Q9H9J2,165,0.0,165.0
O43837,723,0.15491009681881052,611.0
Q9NRD5,85,0.047058823529411764,81.0
Q9Y5J7,286,0.03496503496503497,276.0
P18124,403,0.034739454094292806,389.0
Q14126,361,0.0332409972299169,349.0
P61962,66,0.10606060606060606,59.0
Q9UI10,94,0.010638297872340425,93.0
Q9UI12,110,0.07272727272727272,102.0
P24666,465,0.0,465.0
Q14653,60,0.3125,44.0
Q14657,151,0.0,151.0
O95433,188,0.41409691629955947,151.0
Q13616,107,3.033536585365854,29.0
Q9UGV2,64,0.0,64.0
P07602,510,0.25098039215686274,382.0
Q13017,31,0.0,31.0
P14618,1505,0.14637072585482905,1423.0
O75347,474,0.0,474.0
O75348,222,0.07207207207207207,206.0
Q05655,47,0.819672131147541,31.0
P25685,67,0.4155844155844156,53.0
P63010,228,0.7368421052631579,177.0
P42166,95,0.28125,71.0
Q14019,103,0.21359223300970873,81.0
Q14012,64,0.2714285714285714,51.0
Q14011,331,0.0,331.0
Q15746,28,0.17857142857142858,23.0
P40925,1855,0.0,1855.0
P40926,2271,0.44597249508840864,1670.0
Q9GZS3,159,0.0,159.0
P42858,38,2.0,13.0
Q99538,83,0.0,83.0
Q99536,413,0.0,413.0
P63244,525,5.608732252090466,57.0
Q9UNZ2,303,0.31189710610932475,214.0
P41091,282,0.7514619883040936,199.0
Q96PK6,111,0.04504504504504504,106.0
P11532,667,0.6743554952510177,384.0
P40855,176,0.13636363636363635,152.0
P62333,263,7.399613666545937,60.0
P11717,75,0.02666666666666667,73.0
Q96G74,53,0.0,53.0
P47813,102,0.06862745098039216,95.0
Q9UKI8,44,0.0,44.0
P07951,915,0.3912568306010929,557.0
P19525,74,7.901835594573025,0.0
O95619,80,0.15,68.0
Q9UHX1,92,0.9,48.0
Q9NS69,468,0.07478632478632478,433.0
Q15691,291,0.0,291.0
P48059,278,0.12544802867383512,246.0
Q16891,1141,0.007011393514460999,1133.0
Q9H4M9,407,0.06388206388206388,381.0
O15173,422,0.0,422.0
Q14004,45,0.0,45.0
Q9UPP1,38,0.07894736842105263,35.0
Q09013,86,0.11627906976744186,76.0
P13489,550,0.05272727272727273,521.0
Q96EL3,168,0.0,168.0
Q9BX66,690,0.42724867724867727,507.0
Q9BV86,82,0.0,82.0
Q8TBC4,222,0.524390243902439,161.0
Q15526,226,0.0,226.0
P52948,29,0.26666666666666666,24.0
Q14839,48,0.041666666666666664,46.0
O60941,49,0.14285714285714285,42.0
O14744,193,1.27020202020202,105.0
Q9UQL6,37,7.183937823834197,3.0
Q13596,208,0.3333333333333333,176.0
Q13595,102,0.0,102.0
P13807,671,0.15029761904761904,573.0
P13804,1378,0.2351233671988389,1054.0
O60684,106,0.09345794392523364,99.0
P01857,2175,0.30758620689655175,1506.0
P50402,383,1.4029062087186261,117.0
Q96Q11,58,0.0,58.0
Q9UBN7,36,0.9772727272727273,17.0
P10599,701,1.0035252643948296,229.0
P31150,559,0.22164048865619546,446.0
P31153,293,0.0,293.0
P48444,231,0.24789915966386555,193.0
P30711,176,0.0,176.0
O00213,47,0.125,44.0
O00217,834,0.0,834.0
P00338,833,0.3891454965357968,555.0
Q15233,202,0.25925925925925924,176.0
Q5JTH9,69,0.0,69.0
O00186,173,0.04046242774566474,166.0
Q9Y2J2,38,3.986842105263158,8.0
Q13683,365,0.08767123287671233,333.0
Q01831,40,0.1,36.0
P53384,121,0.0,121.0
Q12888,28,1.5777777777777777,18.0
P14927,1465,0.0,1465.0
Q07666,188,3.2038539553752536,47.0
P14923,1061,1.4806786050895382,544.0
P62942,292,0.15771812080536912,255.0
Q92841,211,0.23394495412844038,181.0
Q9UMX0,74,1.8974358974358974,15.0
O60830,136,0.0,136.0
O95352,66,0.12121212121212122,58.0
Q9BVK6,223,0.7811320754716982,142.0
Q92995,42,0.047619047619047616,40.0
P51911,189,0.3968253968253968,114.0
P16499,41,0.0,41.0
Q9P2B2,161,0.15432098765432098,139.0
O14579,157,0.4695121951219512,97.0
Q9Y639,138,0.0,138.0
P11498,51,2.9863945578231292,2.0
Q9P0J0,1372,0.04492753623188406,1318.0
P62837,415,0.11510791366906475,373.0
P62834,431,0.08636363636363636,408.0
P25815,221,0.35964912280701755,160.0
O75843,44,0.022727272727272728,43.0
P02647,1202,0.24448078495502862,968.0
Q02880,30,0.06666666666666667,28.0
Q9UIC8,133,0.03759398496240601,128.0
Q9H8Y8,104,0.8181818181818182,56.0
Q86UT6,320,0.0,320.0
P01023,591,0.49765990639625585,396.0
P53999,392,0.08333333333333333,363.0
P53992,107,2.298507462686567,59.0
Q13501,119,4.484407484407485,4.0
P78371,521,1.4761904761904763,194.0
P49840,82,0.7326732673267327,59.0
Q99832,363,0.07713498622589532,335.0
Q9Y6H1,209,0.0,209.0
P43487,191,0.2153846153846154,153.0
Q07866,153,0.6077348066298343,127.0
P35637,159,1.1917808219178083,98.0
Q96A26,707,0.2942008486562942,499.0
P01112,282,0.08391608391608392,270.0
Q92973,223,2.455743879472693,61.0
Q9H2P0,37,0.0,37.0
Q8TEC5,46,0.043478260869565216,44.0
P68366,459,0.03260869565217391,447.0
Q9Y6C9,685,0.0,685.0
P54578,357,4.135338345864661,130.0
Q92572,88,0.022727272727272728,86.0
P52758,433,0.0,433.0
P61970,217,0.05069124423963134,206.0
P42684,51,0.0392156862745098,49.0
Q05397,38,1.5384615384615385,18.0
Q14247,292,2.740280777537797,95.0
Q99570,47,0.0851063829787234,43.0
Q9NRX5,100,0.0,100.0
Q14240,449,0.7544802867383512,373.0
Q14241,61,0.11475409836065574,54.0
O94826,405,0.27114967462039047,336.0
P19429,2487,0.5755968169761273,1424.0
Q9UPN3,51,0.0392156862745098,49.0
P06858,179,0.00558659217877095,178.0
P05109,751,0.1118508655126498,667.0
Q9BYW2,24,0.041666666666666664,23.0
Q13200,344,4.9741448963102615,62.0
P07858,565,0.3148148148148148,417.0
P61981,897,4.5440847143131355,217.0
Q92882,119,0.0,119.0
P04040,670,0.011940298507462687,662.0
P11233,282,4.428366247755835,2.0
Q9BQS8,64,0.0625,60.0
P63000,541,0.756838905775076,364.0
O75351,59,0.1016949152542373,53.0
P11234,381,3.942155677485353,2.0
P30281,72,0.1111111111111111,64.0
P82933,183,0.0,183.0
Q15750,56,0.29310344827586204,41.0
Q16795,1311,0.0,1311.0
P62280,440,1.2047440699126093,302.0
P67809,315,2.7060055865921786,121.0
Q9H444,340,0.14327485380116958,297.0
Q16401,227,1.7464503042596349,164.0
P04275,152,0.019736842105263157,149.0
P25787,506,8.388725148705857,31.0
P25788,476,5.486360862012301,61.0
P25789,503,7.087670791614098,64.0
P55769,190,0.0,190.0
Q3ZAQ7,122,0.0,122.0
O60220,215,0.07441860465116279,199.0
Q13427,44,0.1590909090909091,37.0
Q10570,33,0.0,33.0
P61158,293,1.924757281553398,81.0
Q15386,52,0.0,52.0
P46776,599,0.025041736227045076,584.0
P21953,366,0.07650273224043716,338.0
Q14103,544,1.9374068554396424,201.0
O94776,48,3.0284552845528454,7.0
P09913,56,0.0,56.0
P48061,126,0.0,126.0
Q9NX20,109,0.0,109.0
P62191,276,4.806448290070045,15.0
P62195,293,6.312292523410791,6.0
O15511,270,0.3413793103448276,191.0
P63220,305,0.06229508196721312,286.0
P11142,1236,4.077452931272004,184.0
Q15388,204,0.45098039215686275,112.0
P50502,444,1.2797270955165692,277.0
P51587,21,0.43478260869565216,17.0
P16473,44,0.18181818181818182,36.0
O14773,521,0.0,521.0
Q9UQM7,168,0.14201183431952663,147.0
P78310,65,0.0,65.0
O95777,221,0.0,221.0
P61086,213,0.07906976744186046,202.0
Q13564,265,0.2111111111111111,215.0
P61081,361,0.2849604221635884,295.0
Q13561,472,0.012711864406779662,466.0
P62266,401,0.8987138263665595,273.0
P62263,613,0.6093023255813953,470.0
P37198,56,0.25862068965517243,47.0
Q96IJ6,121,0.01652892561983471,119.0
P56134,1196,0.0,1196.0
O60488,113,0.0,113.0
P01903,298,0.040268456375838924,286.0
Q8WTS6,91,0.11827956989247312,86.0
P28749,38,0.5365853658536586,21.0
Q96CW1,143,0.3881578947368421,111.0
O00192,99,0.010101010101010102,98.0
Q5TKA1,52,0.019230769230769232,51.0
Q9BY11,58,0.4032258064516129,47.0
P07195,2109,0.8056338028169014,1544.0
Q01844,122,0.7551020408163265,82.0
O75928,50,0.37735849056603776,39.0
P09132,145,0.0,145.0
Q9BTT0,129,0.0,129.0
Q9BTT6,54,0.0,54.0
Q71U36,1269,0.498015873015873,1026.0
Q15327,464,0.3394683026584867,333.0
O60825,269,1.4482758620689655,182.0
Q9BT78,297,0.33860759493670883,245.0
O00339,69,0.10144927536231885,62.0
Q9Y399,226,0.0,226.0
Q9Y2Q5,336,0.27405247813411077,265.0
O95168,1093,0.0,1093.0
O95169,1015,0.0,1015.0
Q58A45,42,0.0,42.0
P23396,714,4.718278682374128,4.0
P13639,692,0.0,692.0
Q96EY1,241,0.5946843853820598,166.0
P52907,400,0.24019607843137256,322.0
Q9UID3,63,0.0,63.0
Q9P253,39,0.25,32.0
Q96SB4,48,1.68,19.0
P78417,1020,0.0,1020.0
P02652,409,0.017114914425427872,402.0
P02654,330,0.18484848484848485,269.0
P15880,321,1.7626112759643917,73.0
Q9Y508,81,0.0,81.0
Q9BXS5,118,0.6170212765957447,104.0
Q96QC0,41,0.07317073170731707,38.0
O15360,32,0.0625,30.0
P55809,964,0.0,964.0
P35268,355,0.06442577030812324,334.0
O60645,44,0.0,44.0
Q93009,36,0.16216216216216217,33.0
Q5VT52,47,0.0,47.0
P27487,62,0.03225806451612903,60.0
P22314,495,0.03434343434343434,478.0
O60493,426,0.0,426.0
Q8IYI6,79,0.012658227848101266,78.0
O00165,104,0.009615384615384616,103.0
Q9Y6K1,41,0.04878048780487805,39.0
P35606,230,0.6507936507936508,138.0
Q9BZI7,54,0.1111111111111111,48.0
Q99466,28,0.0,28.0
P35609,2637,0.5311330384484518,1678.0
P42566,93,1.3642857142857143,63.0
P05362,180,0.17222222222222222,149.0
P62993,260,6.588924387646433,10.0
Q9BTF0,78,0.0,78.0
Q96AG3,136,0.0,136.0
P39060,243,0.0411522633744856,233.0
O60884,259,0.02702702702702703,252.0
O43809,241,0.05394190871369295,228.0
Q13162,454,0.0,454.0
Q6PML9,73,0.0,73.0
Q15819,353,0.1388101983002833,304.0
Q9UI36,46,0.08695652173913043,42.0
Q04656,79,0.08860759493670886,72.0
Q9UI30,155,0.0,155.0
Q05707,59,0.2033898305084746,47.0
Q99615,78,0.1625,67.0
P52564,67,0.05970149253731343,63.0
P52565,574,0.4216666666666667,401.0
Q14254,441,0.23809523809523808,336.0
Q14257,96,0.03125,93.0
P11362,74,0.13513513513513514,64.0
P16403,772,0.0038860103626943004,769.0
Q96HE7,97,0.37623762376237624,71.0
Q7LG56,91,0.03296703296703297,88.0
Q68CP9,29,0.034482758620689655,28.0
Q02543,394,0.0,394.0
Q6IBS0,307,0.29073482428115016,234.0
Q05639,765,0.3492462311557789,580.0
O43815,63,11.303991811668373,0.0
P12814,1161,0.6902905740609497,763.0
Q99567,45,0.0,45.0
Q14789,30,0.0,30.0
Q8TF72,40,0.0,40.0
O15305,135,0.0,135.0
O00214,97,0.07216494845360824,90.0
Q9H1Y0,72,0.013888888888888888,71.0
P07996,202,0.0891089108910891,184.0
O75955,415,0.3333333333333333,298.0
O43592,56,0.3559322033898305,46.0
O14907,416,0.21524663677130046,350.0
P40123,376,0.05585106382978723,355.0
P21817,42,0.047619047619047616,40.0
P20810,359,0.20218579234972678,302.0
P33176,297,3.628105302187616,108.0
P16284,192,0.041666666666666664,184.0
Q86X55,72,0.0,72.0
Q9GZQ8,152,0.39490445859872614,105.0
P63104,1142,11.634451997803803,0.0
P49458,259,0.07722007722007722,239.0
Q9Y5S9,92,0.2127659574468085,78.0
O43819,75,0.0,75.0
Q86Y82,164,0.12727272727272726,146.0
Q71UM5,444,0.0,444.0
Q14677,100,3.4979854955680905,0.0
Q14676,39,0.15,36.0
Q6XZF7,54,0.0,54.0
Q96RQ3,577,0.0,577.0
Q14678,48,0.16666666666666666,40.0
Q15648,32,0.0,32.0
Q9ULV4,179,0.0,179.0
Q9BRZ2,46,0.0,46.0
P33778,1823,0.0,1823.0
